43.095030,-72.920741,251,0.00,6.13,28,
43.095030,-72.920741,251,0.00,6.13,61,
43.095030,-72.920741,251,0.00,6.13,93,
43.095030,-72.920741,251,0.00,6.13,128,
43.095030,-72.920741,251,0.00,6.13,160,
43.095030,-72.920741,251,0.00,6.13,194,
43.095030,-72.920741,251,0.00,6.13,227,
43.095030,-72.920741,251,0.00,6.13,260,
43.095030,-72.920741,250,0.00,6.13,293,
43.095030,-72.920741,250,0.00,6.13,327,
43.095030,-72.920741,250,0.00,6.13,360,
43.095030,-72.920741,250,0.00,6.13,393,
43.095030,-72.920741,250,0.00,6.13,427,
43.095030,-72.920741,250,0.00,6.13,460,
43.095030,-72.920741,250,0.00,6.13,494,
43.095030,-72.920741,250,0.00,6.13,528,
43.095030,-72.920741,250,0.00,6.13,561,
43.095030,-72.920741,250,0.00,6.13,596,
43.095030,-72.920741,250,0.00,6.13,627,
43.095030,-72.920741,250,0.00,6.13,662,
43.095030,-72.920741,250,0.00,6.13,695,
43.095030,-72.920741,250,0.00,6.13,727,
43.095030,-72.920741,250,0.00,6.13,760,
43.095030,-72.920741,250,0.00,6.13,794,
43.095030,-72.920741,250,0.00,6.13,826,
43.095030,-72.920741,250,0.00,6.13,861,
43.095030,-72.920741,250,0.00,6.13,893,
43.095030,-72.920741,250,0.00,6.13,927,
43.095030,-72.920741,250,0.00,6.13,960,
43.095030,-72.920741,252,0.00,6.13,993,
43.095030,-72.920741,252,0.00,6.13,1027,
43.095030,-72.920741,252,0.00,6.13,1060,
43.095030,-72.920741,252,0.00,6.13,1094,
43.095030,-72.920741,252,0.00,6.13,1127,
43.095030,-72.920741,252,0.00,6.13,1162,
43.095030,-72.920741,252,0.00,6.13,1194,
43.095030,-72.920741,252,0.00,6.13,1227,
43.095030,-72.920741,252,0.00,6.13,1261,
43.095030,-72.920741,252,0.00,6.13,1294,
43.095030,-72.920741,252,0.00,6.13,1327,
43.095030,-72.920741,252,0.00,6.13,1361,
43.095030,-72.920741,252,0.00,6.13,1395,
43.095030,-72.920741,252,0.00,6.13,1427,
43.095030,-72.920741,252,0.00,6.13,1460,
43.095030,-72.920741,252,0.00,6.13,1493,
43.095030,-72.920741,252,0.00,6.13,1527,
43.095030,-72.920741,252,0.00,6.13,1561,
43.095030,-72.920741,252,0.00,6.13,1594,
43.095030,-72.920741,252,0.00,6.13,1627,
43.095030,-72.920741,252,0.00,6.13,1661,
43.095030,-72.920741,252,0.00,6.13,1694,
43.095030,-72.920741,252,0.00,6.13,1729,
43.095030,-72.920741,252,0.00,6.13,1761,
43.095070,-72.920704,252,0.00,6.14,1795,
43.095070,-72.920704,252,0.00,6.14,1827,
43.095070,-72.920704,252,0.00,6.14,1860,
43.095070,-72.920704,252,0.00,6.14,1893,
43.095070,-72.920704,252,0.00,6.14,1927,
43.095070,-72.920704,252,0.00,6.14,1960,
43.095070,-72.920704,252,0.00,6.14,1993,
43.095070,-72.920704,252,0.00,6.14,2027,
43.095070,-72.920704,252,0.00,6.14,2062,
43.095070,-72.920704,252,0.00,6.14,2094,
43.095070,-72.920704,252,0.00,6.14,2128,
43.095070,-72.920704,252,0.00,6.14,2161,
43.095070,-72.920704,252,0.00,6.14,2193,
43.095070,-72.920704,253,0.00,6.14,2227,
43.095070,-72.920704,253,0.00,6.14,2261,
43.095070,-72.920704,253,0.00,6.14,2294,
43.095070,-72.920704,253,0.00,6.14,2327,
43.095070,-72.920704,253,0.00,6.14,2360,
43.095070,-72.920704,253,0.00,6.14,2395,
43.095070,-72.920704,253,0.00,6.14,2427,
43.095070,-72.920704,253,0.00,6.14,2461,
43.095070,-72.920704,253,0.00,6.14,2494,
43.095070,-72.920704,253,0.00,6.14,2527,
43.095070,-72.920704,253,0.00,6.14,2561,
43.095070,-72.920704,253,0.00,6.14,2594,
43.095070,-72.920704,253,0.00,6.14,2629,
43.095070,-72.920704,253,0.00,6.14,2660,
43.095070,-72.920704,253,0.00,6.14,2693,
43.095070,-72.920704,253,0.00,6.14,2727,
43.095070,-72.920704,253,0.00,6.14,2760,
43.095070,-72.920704,253,0.00,6.14,2793,
43.095070,-72.920704,253,0.00,6.14,2827,
43.095070,-72.920704,253,0.00,6.14,2860,
43.095070,-72.920704,253,0.00,6.14,2894,
43.095070,-72.920704,253,0.00,6.14,2927,
43.095070,-72.920704,253,0.00,6.14,2960,
43.095070,-72.920704,253,0.00,6.14,2994,
43.095070,-72.920704,253,0.00,6.14,3027,
43.095070,-72.920704,253,0.00,6.14,3062,
43.095070,-72.920704,253,0.00,6.14,3094,
43.095070,-72.920704,253,0.00,6.14,3127,
43.095070,-72.920704,253,0.00,6.14,3161,
43.095070,-72.920704,253,0.00,6.14,3194,
43.095070,-72.920704,253,0.00,6.14,3228,
43.095070,-72.920704,253,0.00,6.14,3260,
43.095070,-72.920704,253,0.00,6.14,3293,
43.095070,-72.920704,253,0.00,6.14,3328,
43.095070,-72.920704,253,0.00,6.14,3360,
43.095070,-72.920704,253,0.00,6.14,3395,
43.095070,-72.920704,253,0.00,6.14,3428,
43.095070,-72.920704,253,0.00,6.14,3461,
43.095070,-72.920704,253,0.00,6.14,3494,
43.095070,-72.920704,253,0.00,6.14,3527,
43.095070,-72.920704,253,0.00,6.14,3562,
43.095070,-72.920704,253,0.00,6.14,3594,
43.095070,-72.920704,253,0.00,6.14,3628,
43.095070,-72.920704,253,0.00,6.14,3661,
43.095070,-72.920704,253,0.00,6.14,3693,
43.095070,-72.920704,253,0.00,6.14,3727,
43.095070,-72.920704,253,0.00,6.14,3760,
43.095070,-72.920704,253,0.00,6.14,3795,
43.095070,-72.920704,253,0.00,6.14,3827,
43.095070,-72.920704,253,0.00,6.14,3861,
43.095070,-72.920704,253,0.00,6.14,3895,
43.095070,-72.920704,253,0.00,6.14,3927,
43.095070,-72.920704,253,0.00,6.14,3961,
43.095070,-72.920704,253,0.00,6.14,3994,
43.095070,-72.920704,253,0.00,6.14,4027,
43.095070,-72.920704,253,0.00,6.14,4061,
43.095070,-72.920704,253,0.00,6.14,4094,
43.095070,-72.920704,253,0.00,6.14,4128,
43.095070,-72.920704,253,0.00,6.14,4161,
43.095070,-72.920704,253,0.00,6.14,4195,
43.095070,-72.920704,253,0.00,6.14,4227,
43.095070,-72.920704,253,0.00,6.14,4260,
43.095070,-72.920704,253,0.00,6.14,4293,
43.095070,-72.920704,253,0.00,6.14,4327,
43.095070,-72.920704,253,0.00,6.14,4360,
43.095070,-72.920704,253,0.00,6.14,4394,
43.095070,-72.920704,253,0.00,6.14,4428,
43.095070,-72.920704,253,0.00,6.14,4461,
43.095070,-72.920704,253,0.00,6.14,4494,
43.095070,-72.920704,253,0.00,6.14,4528,
43.095070,-72.920704,253,0.00,6.14,4560,
43.095070,-72.920704,253,0.00,6.14,4594,
43.095070,-72.920704,253,0.00,6.14,4628,
43.095070,-72.920704,253,0.00,6.14,4660,
43.095070,-72.920704,253,0.00,6.14,4694,
43.095070,-72.920704,253,0.00,6.14,4727,
43.095070,-72.920704,253,0.00,6.14,4760,
43.095070,-72.920704,253,0.00,6.14,4794,
43.095070,-72.920704,253,0.00,6.14,4827,
43.095070,-72.920704,253,0.00,6.14,4861,
43.095070,-72.920704,253,0.00,6.14,4894,
43.095070,-72.920704,253,0.00,6.14,4927,
43.095070,-72.920704,253,0.00,6.14,4961,
43.095070,-72.920704,253,0.00,6.14,4994,
43.095070,-72.920704,253,0.00,6.14,5028,
43.095070,-72.920704,253,0.00,6.14,5060,
43.095070,-72.920704,253,0.00,6.14,5094,
43.095070,-72.920704,253,0.00,6.14,5127,
43.095070,-72.920704,253,0.00,6.14,5160,
43.095070,-72.920704,253,0.00,6.14,5194,
43.095070,-72.920704,253,0.00,6.14,5228,
43.095070,-72.920704,253,0.00,6.14,5260,
43.095070,-72.920704,253,0.00,6.14,5294,
43.095070,-72.920704,253,0.00,6.14,5328,
43.095070,-72.920704,253,0.00,6.14,5361,
43.095070,-72.920704,253,0.00,6.14,5395,
43.095070,-72.920704,253,0.00,6.14,5427,
43.095070,-72.920704,253,0.00,6.14,5460,
43.095070,-72.920704,253,0.00,6.14,5495,
43.095070,-72.920704,253,0.00,6.14,5527,
43.095070,-72.920704,253,0.00,6.14,5561,
43.095070,-72.920704,253,0.00,6.14,5595,
43.095070,-72.920704,253,0.00,6.14,5627,
43.095070,-72.920704,253,0.00,6.14,5660,
43.095070,-72.920704,253,0.00,6.14,5694,
43.095070,-72.920704,253,0.00,6.14,5727,
43.095070,-72.920704,253,0.00,6.14,5761,
43.095070,-72.920704,253,0.00,6.14,5795,
43.095070,-72.920704,253,0.00,6.14,5827,
43.095070,-72.920704,253,0.00,6.14,5860,
43.095070,-72.920704,253,0.00,6.14,5893,
43.095070,-72.920704,253,0.00,6.14,5927,
43.095070,-72.920704,253,0.00,6.14,5960,
43.095070,-72.920704,253,0.00,6.14,5993,
43.095070,-72.920704,253,0.00,6.14,6028,
43.095070,-72.920704,253,0.00,6.14,6061,
43.095070,-72.920704,253,0.00,6.14,6094,
43.095070,-72.920704,253,0.00,6.14,6128,
43.095070,-72.920704,253,0.00,6.14,6160,
43.095070,-72.920704,253,0.00,6.14,6193,
43.095070,-72.920704,253,0.00,6.14,6228,
43.095070,-72.920704,253,0.00,6.14,6260,
43.095070,-72.920704,253,0.00,6.14,6295,
43.095070,-72.920704,253,0.00,6.14,6327,
43.095070,-72.920704,253,0.00,6.14,6361,
43.095070,-72.920704,253,0.00,6.14,6394,
43.095070,-72.920704,253,0.00,6.14,6427,
43.095070,-72.920704,253,0.00,6.14,6461,
43.095070,-72.920704,253,0.00,6.14,6494,
43.095070,-72.920704,253,0.00,6.14,6528,
43.095070,-72.920704,253,0.00,6.14,6561,
43.095070,-72.920704,253,0.00,6.14,6595,
43.095070,-72.920704,253,0.00,6.14,6627,
43.095070,-72.920704,253,0.00,6.14,6660,
43.095070,-72.920704,253,0.00,6.14,6694,
43.095070,-72.920704,253,0.00,6.14,6727,
43.095070,-72.920704,253,0.00,6.14,6762,
43.095070,-72.920704,253,0.00,6.14,6794,
43.095070,-72.920704,253,0.00,6.14,6827,
43.095070,-72.920704,253,0.00,6.14,6860,
43.095070,-72.920704,253,0.00,6.14,6894,
43.095070,-72.920704,253,0.00,6.14,6927,
43.095070,-72.920704,253,0.00,6.14,6960,
43.095070,-72.920704,253,0.00,6.14,6993,
43.095070,-72.920704,253,0.00,6.14,7027,
43.095070,-72.920704,253,0.00,6.14,7060,
43.095070,-72.920704,253,0.00,6.14,7095,
43.095070,-72.920704,253,0.00,6.14,7127,
43.095070,-72.920704,253,0.00,6.14,7162,
43.095070,-72.920704,253,0.00,6.14,7195,
43.095070,-72.920704,253,0.00,6.14,7227,
43.095070,-72.920704,253,0.00,6.14,7261,
43.095070,-72.920704,253,0.00,6.14,7293,
43.095070,-72.920704,253,0.00,6.14,7327,
43.095070,-72.920704,253,0.00,6.14,7361,
43.095070,-72.920704,253,0.00,6.14,7394,
43.095070,-72.920704,253,0.00,6.14,7428,
